StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,Complexity
XUWHAWMETYGRKB-UHFFFAOYSA-N,O=C1CCCCN1,Train,0.90774067,99.1326,35.0,78.751,-325.96132589999996,-325.966665,-0.00533913,-325.85096200000004,-325.85626,-0.005298,-319.8701675,-319.8774581,-0.0072905190000000005,-319.734172,-319.74149,-0.007318000000000001,4.5334,5.2312,-0.25017,-0.00783,0.17249,0.09126000000000001,270.438446,-0.68266,-1.0933700000000002,-0.68266,0.68595,-1.3514700000000002,16,14731.0,15654.5,20153.0,0.7082282,0.883757888,0.960037667,2,26.6597764,-125.9847386,152.64451499999998,5433,0.028095806,0.00718258,336.7910463902403
XVBIIFGQJLUPRR-UHFFFAOYSA-N,CCOC(=O)C(=NNc1ccccc1[N+]([O-])=O)C#N,Train,-0.498903775,262.225,115.0,165.02200000000002,-944.9919663999999,-944.9996968,-0.00773032,-944.8289269999999,-944.836817,-0.007890000000000001,-927.3847802000001,-927.3966613,-0.011881091000000002,-927.183736,-927.1955960000001,-0.011859999999999999,8.8525,10.2216,-0.2587,-0.12697999999999998,0.05334,0.09979,484.23715210000006,-1.94632,-0.51373,-0.71268,0.78978,-2.24443,29,18663.5,23883.0,45258.0,0.356164384,0.44155844200000005,0.783528734,2,74.14196686,-232.3539139,306.4958807,10070,0.030436532000000002,0.008584893,939.2902504332394
XVLCHDINOZBBPB-UHFFFAOYSA-N,CCOc1nc2nc(Cl)nc(Cl)c2n1C,Train,-0.39284462299999995,247.084,185.5,165.082,-1524.3229019999999,-1524.3289869999999,-0.00608489,-1524.200924,-1524.2073289999998,-0.006405,-1501.880551,-1501.898839,-0.01828866,-1501.729505,-1501.7476900000001,-0.018185,7.7083,8.8768,-0.25442,-0.0619,0.11842000000000001,0.09551,423.0610352,-0.5314800000000001,0.43455,-0.71473,0.76783,-2.4447400000000004,23,16404.5,24481.0,36447.5,0.36749116600000004,0.536458333,0.6535508839999999,3,53.09576837,-216.5263536,269.62212200000005,8166,0.032867622,0.006389218,755.0889093021113
YAOUORFQUQWGHU-CLFYSBASSA-N,c1(ccc(cc1)/C(=C\C(=O)O)/C)C,Train,-0.23165676100000002,176.215,110.5,144.52700000000002,-576.8744464,-576.8788783,-0.004431892,-576.7098900000001,-576.714626,-0.004736,-566.0839146000001,-566.0953743,-0.011459783000000001,-565.8833900000001,-565.894903,-0.011512999999999999,1.7331,2.0269999999999997,-0.2384,-0.06261,0.11771,0.07948999999999999,395.2672424,-1.35751,-1.90622,-0.7299899999999999,0.77674,-1.35751,25,18790.0,25563.0,32042.0,0.522463743,0.693905338,0.715239964,9,-60.544496900000006,-128.45501059999998,67.91051366,2335,-0.045065235,0.015291077,713.8941419624798
YAOUORFQUQWGHU-VQHVLOKHSA-N,Cc1ccc(cc1)C(/C)=C/C(O)=O,Test,-0.88856542,176.215,133.0,139.694,-576.8797957,-576.8838046,-0.004008975,-576.715895,-576.720071,-0.004176,-566.0873537,-566.0984106000001,-0.011056876,-565.885325,-565.898553,-0.013228,3.0241,3.4933,-0.24141999999999997,-0.07144,0.10887999999999999,0.08251,393.749176,-1.3706,-1.93365,-0.7286600000000001,0.77704,-1.3706,25,14808.5,24440.0,34671.0,0.386116378,0.588360631,0.648768938,5,11.67044737,-87.4685479,99.13899527,1575,0.02340412,0.002315904,713.8941419624798
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,[O-][N+](=O)c1cc(c(C(=O)N=[N+]=[N-])c(c1)[N+]([O-])=O)[N+]([O-])=O,Test,-1.507943623,282.129,98.0,144.648,-1122.688417,-1122.696065,-0.00764748,-1122.614184,-1122.621992,-0.007808,-1101.729453,-1101.738979,-0.00952581,-1101.63576,-1101.6451880000002,-0.009428,1.5378,1.7687,-0.32275,-0.15766,0.02266,0.16384,421.43292239999994,-2.6743099999999997,0.57668,-0.54206,0.6614800000000001,-1.21907,22,19294.0,23912.0,38666.5,0.460431655,0.577972888,0.846645925,6,205.636253,-91.67496488,297.3112179,5635,0.04628913,0.011465791999999999,745.0231206297505
YDLSUFFXJYEVHW-UHFFFAOYSA-N,O=C1CCCCCCCN1,Train,0.365336625,141.213,348.5,114.056,-443.8897118,-443.8945648,-0.004853043,-443.69647599999996,-443.701392,-0.004915999999999999,-435.59278880000005,-435.6023341,-0.009545358,-435.35595700000005,-435.36542199999997,-0.009465000000000001,4.1818,4.8816,-0.24791999999999997,-0.00445,0.17587,0.08901,329.87146,-0.67915,-2.51186,-0.67915,0.68409,-1.34287,25,19364.0,19664.0,25146.5,0.701875747,0.725806452,0.996565197,2,-16.49459602,-122.19751509999999,105.70291909999999,3748,0.028202486000000002,0.00712421,580.0804306913328
YGPLLMPPZRUGTJ-UHFFFAOYSA-N,C1c2ccccc2c3c1c4c(Cc5ccccc45)c6c3Cc7ccccc67,Train,-2.978281988,342.44,370.0,272.242,-1039.800777,-1039.80408,-0.0033025,-1039.483851,-1039.48745,-0.003599,-1020.4858220000001,-1020.510866,-0.02504467,-1020.1080890000001,-1020.133091,-0.025002,0.0001,0.0009,-0.21453000000000003,-0.044219999999999995,0.1361,0.05562,578.0545043999999,0.0,-4.51999,-0.49649,0.27144,0.0,45,25808.5,25886.0,60599.5,0.329073482,0.335483871,0.9467729890000001,20,4.813624698,-74.42317028,79.23679498,654,0.022354724,0.001758345,1897.146281367776
YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)c1ccccc1O,Train,-1.307759578,138.123,158.0,94.65100000000001,-496.0742312,-496.07779800000003,-0.00356682,-495.98635700000005,-495.99015199999997,-0.003795,-486.82892860000004,-486.83795480000003,-0.009026191999999999,-486.72389400000003,-486.73304,-0.009146,2.2749,2.6551,-0.24356,-0.06992000000000001,0.1104,0.08465,296.2354126,-2.0834900000000003,-0.012209999999999999,-0.70937,0.81212,-2.0834900000000003,16,12425.0,15475.5,26015.5,0.412322275,0.520710059,0.82963401,5,29.63621789,-63.52471173,93.16092961,1811,0.025643158,0.00326087,446.4836833016152
YGTUPRIZNBMOFV-UHFFFAOYSA-N,OC(=O)c1ccccc1C(=O)c2ccc(O)cc2,Train,-3.301444352,242.231,211.0,145.167,-840.4518770999999,-840.4600823999999,-0.008205307,-840.286483,-840.294551,-0.008068,-824.8011497,-824.8170109,-0.015861214,-824.601719,-824.617542,-0.015823,2.7248,3.3494,-0.24125,-0.07142000000000001,0.1089,0.08234,441.2434692,-2.60128,-0.5054,-0.7215600000000001,0.80805,-2.60128,28,22937.5,32169.0,33051.5,0.607608122,0.813482681,0.845708901,6,-4.531946209,-194.3368331,189.80488689999999,3665,-0.048359513,0.015759359,991.3974207814493
YJHZQWSSAFUAIG-UHFFFAOYSA-N,Cc1cc(ccc1O)N=Nc2ccccc2,Test,-0.49796773200000005,212.25099999999998,130.0,148.221,-687.3264353,-687.3304956000001,-0.00406037,-687.145474,-687.149639,-0.004164999999999999,-674.499917,-674.512666,-0.012749086000000001,-674.2821849999999,-674.295115,-0.01293,1.4074,1.6353,-0.22083000000000003,-0.08567999999999999,0.09464,0.06192,447.65777589999993,-0.70534,-2.17196,-0.70534,0.51656,-1.11802,28,14172.5,25256.5,42102.5,0.329073482,0.559782609,0.5809119979999999,6,-0.93214153,-88.77132768,87.83918615,3007,-0.025018245,0.004419826,956.1903300408613
YLQWCDOCJODRMT-UHFFFAOYSA-N,O=C1c2ccccc2c3ccccc13,Train,0.519243772,180.206,81.0,129.989,-575.4581092999999,-575.4618281,-0.003718762,-575.3234679999999,-575.327116,-0.0036479999999999998,-564.7435403,-564.7570776,-0.013537386,-564.5830070000001,-564.596482,-0.013475,3.6519999999999997,4.314,-0.24001999999999998,-0.0964,0.08392000000000001,0.08111,369.1195984,-0.5575,-1.44477,-0.5575,0.58599,-0.5575,22,14096.5,19642.0,34849.5,0.34375,0.465608466,0.734375,2,31.61327032,-89.56387381,121.17714409999999,4281,0.028305802999999997,0.005120233,815.5746576469826
YMTUIACUSNJPBV-UHFFFAOYSA-N,CCOc1ccc2nc3cc(ccc3c(Cl)c2c1)[N+]([O-])=O,Train,-1.70288556,302.717,187.0,206.312,-1373.538434,-1373.543766,-0.005331600000000001,-1373.349174,-1373.354755,-0.005581,-1350.91588,-1350.933384,-0.01750361,-1350.686557,-1350.7042509999999,-0.017694,8.2565,9.4183,-0.23048000000000002,-0.11900000000000001,0.061320000000000006,0.07157000000000001,507.2478638,-1.3234700000000001,-1.59502,-0.70812,0.49411000000000005,-1.21765,32,16860.0,30508.0,48817.5,0.278378378,0.5121951220000001,0.58364395,7,45.53856029999999,-147.43424919999998,192.9728095,5134,0.03306779,0.008420036,1326.9263718477698
YODZTKMDCQEPHD-UHFFFAOYSA-N,OCCSCCO,Train,-1.115140672,122.18799999999999,-10.2,96.49700000000001,-707.0691694,-707.0748821000001,-0.00571263,-706.962354,-706.9682690000001,-0.005915,-696.2884306,-696.2975222,-0.009091564,-696.154989,-696.16518,-0.010191,1.7268,1.8615,-0.22821,-0.00892,0.1714,0.0693,317.2016296,-1.57854,-1.4781,-0.78927,0.5058600000000001,-1.41844,17,10366.5,21688.0,23197.5,0.403100775,0.448126477,0.8888888890000001,5,-5.182283653,-106.5279602,101.34567659999999,1309,0.041199736,0.018799178,241.03151246920945
YRNWIFYIFSBPAU-UHFFFAOYSA-N,CN(C)c1ccc(cc1)c2ccc(cc2)N(C)C,Train,-1.079810517,240.34799999999998,193.0,184.43400000000003,-731.2629625,-731.2665795,-0.003616958,-730.9815530000001,-730.985722,-0.004169,-717.5807886,-717.5962065,-0.015417957,-717.239983,-717.256753,-0.01677,0.6492,0.7503,-0.17499,-0.01179,0.16852999999999999,0.01608,506.11309810000006,0.0,-3.7141900000000003,-0.49546999999999997,0.2418,-0.99093,38,15779.5,33693.5,47172.5,0.346590926,0.432924355,0.783727684,8,-116.5549265,-163.04911380000001,46.49418732,2988,-0.031443273,0.005850439,1067.0940384588262
YSEMBYWAAKOCKW-UHFFFAOYSA-N,Oc1ccc(cc1)C=C2CCC(=Cc3ccc(O)cc3)C2=O,Train,-3.465879329,292.334,252.5,196.57,-959.3318770999999,-959.3387005000001,-0.0068234509999999995,-959.077768,-959.0847359999999,-0.006968000000000001,-941.4539945,-941.4738067,-0.019812205,-941.1489630000001,-941.1687939999999,-0.019831,0.1214,0.0251,-0.21031,-0.09007000000000001,0.09025,0.0514,544.2958374,-2.02799,-2.51133,-0.70527,0.5149100000000001,-2.02799,38,20275.0,29653.0,54390.0,0.349087016,0.5467588760000001,0.648385923,9,4.494720613,-159.16224019999999,163.6569608,3999,-0.027260008999999998,0.007898536999999999,1293.3551449877727
YSFZWUJOBANROZ-UHFFFAOYSA-N,CCCCCCCC(C(O)=O)C(O)=O,Train,-2.401017236,202.25099999999998,96.5,155.32399999999998,-692.8695505,-692.8754852999999,-0.005934776,-692.6402509999999,-692.646583,-0.006332,-679.9461161,-679.9599932,-0.013877182,-679.658247,-679.6726570000001,-0.01441,2.2871,2.6841,-0.29832,-0.028189999999999996,0.15213,0.13940999999999998,462.10644529999996,-2.65187,-2.24663,-0.71913,0.8373700000000001,-2.65187,32,17335.0,33691.5,38336.0,0.39762611299999995,0.561363184,0.710908159,4,0.15956735,-115.1825543,115.34212169999999,1742,0.039943265,0.020140295,722.5326365088104
YTRMTPPVNRALON-UHFFFAOYSA-N,OC(=O)c1cc(nc2ccccc12)c3ccccc3,Train,-3.0309182910000003,249.269,210.0,184.362,-821.5886892999999,-821.5930057,-0.004316409,-821.4007349999999,-821.40505,-0.004315,-806.2757817,-806.2916656,-0.015883938,-806.051593,-806.067725,-0.016132,1.1626,1.4347,-0.23695,-0.09565,0.08467000000000001,0.07804,461.85290530000003,-1.3369,-1.31464,-0.72338,0.81003,-1.76227,30,18832.0,24989.5,45049.5,0.352159468,0.431151251,0.848816927,8,32.83691026,-75.14152808,107.9784383,1789,0.024215146,0.002883768,1229.8808076706284
YUWFEBAXEOLKSG-UHFFFAOYSA-N,Cc1c(C)c(C)c(C)c(C)c1C,Test,-0.387229525,162.275,163.0,150.211,-468.1479961,-468.14897249999996,-0.0009764210000000001,-467.92068099999995,-467.92239800000004,-0.0017170000000000002,-459.3711404,-459.3820693,-0.010928898000000001,-459.08740700000004,-459.097778,-0.010371,0.0009,0.0006,-0.21839,0.00405,0.18437,0.05948,383.4230652,0.0,-4.3811800000000005,-0.70481,0.24605,0.0,30,18605.5,18813.0,33154.0,0.5,0.507317073,0.9674716059999999,2,-32.03049187,-32.03049187,0.0,601,-0.02705449,0.004390291,604.9441782234748
YVGGHNCTFXOJCH-UHFFFAOYSA-N,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,Train,0.322319043,354.49,109.0,275.383,-2839.896011,-2839.8991100000003,-0.00309963,-2839.754259,-2839.757455,-0.003196,-2801.776715,-2801.796335,-0.01961918,-2801.6018440000003,-2801.621597,-0.019753,0.9670000000000001,1.1153,-0.25417,-0.06494,0.11538,0.09526,507.95825199999996,0.0,-2.46014,-0.31155,0.29324,0.09745,28,26140.0,36845.5,37545.5,0.5525122170000001,0.688638289,0.845045325,4,159.2252618,0.0,159.2252618,3038,0.032746454,0.007382925,859.1236619891251
YVUQSNJEYSNKRX-UHFFFAOYSA-N,Fc1ccc(cc1)C(CCCN2CCC(CC2)N3C(=O)Nc4ccccc34)c5ccc(F)cc5,Train,-2.141130509,461.555,218.0,355.254,-1523.6974480000001,-1523.705786,-0.00833725,-1523.241334,-1523.249391,-0.008057,-1495.442622,-1495.470381,-0.02775961,-1494.887714,-1494.919228,-0.031514,4.6167,5.4682,-0.21636999999999998,-0.030310000000000004,0.15001,0.057460000000000004,784.3625488,-0.67873,-4.28838,-0.67873,0.8062600000000001,-3.03175,63,31965.0,53803.5,66679.5,0.35219747700000004,0.542748373,0.6677136779999999,6,87.07262246,-180.71401930000002,267.7866418,3868,0.032706654,0.013727915,2552.884107621764
YYGJRRYSYLLCQH-UHFFFAOYSA-N,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-0.313006034,243.13299999999998,108.0,136.5,-960.3093422000001,-960.316034,-0.006691771,-960.213107,-960.2199130000001,-0.006806,-942.3995100999999,-942.4133863,-0.013876201999999999,-942.278318,-942.292081,-0.013763,0.2555,0.275,-0.30413,-0.15031,0.030010000000000002,0.14522000000000002,383.6552124,-2.86314,-0.33205999999999997,-0.7156899999999999,0.5454100000000001,-1.36245,22,19452.5,19860.5,33835.5,0.548758587,0.598708483,0.9522838659999999,4,196.8135108,-89.425732,286.23924280000006,7278,0.039329382,0.010445002,688.2814867825995
YZOMFHYSOYQBFP-UHFFFAOYSA-N,OC(=O)c1c2ccccc2c(c3ccccc3)c4c(c5ccccc5)c6ccccc6c(c7ccccc7)c14,Train,-3.5233961160000002,500.596,405.0,364.486,-1574.903635,-1574.909651,-0.00601609,-1574.467556,-1574.473581,-0.006025,-1545.544479,-1545.5741480000002,-0.02966848,-1545.028947,-1545.058684,-0.029737,2.2479,2.6832,-0.18818,-0.09772,0.0826,0.029269999999999997,735.7188721,-1.32766,-4.92614,-0.71453,0.81067,-1.32766,63,38130.0,50016.5,66301.0,0.621498691,0.647443491,0.970144185,21,-71.67208962,-153.3756536,81.70356402,2766,-0.039586694,0.014919133999999999,3162.8573144278744
ZBJSGOMTEOPTBH-UHFFFAOYSA-N,Cl[S](=O)(=O)c1ccc2c(c1)cc(cc2[S](Cl)(=O)=O)[S](Cl)(=O)=O,Train,-0.654767962,423.70300000000003,197.0,248.93099999999998,-3410.411822,-3410.4200630000005,-0.008241,-3410.315365,-3410.3238810000003,-0.008516,-3362.230578,-3362.2596630000003,-0.02908493,-3362.1136,-3362.1431759999996,-0.029575999999999998,2.0151,2.2758,-0.30576,-0.14565,0.03467,0.14685,539.9335937999999,-5.22917,-1.79557,-0.87631,2.0829400000000002,0.33558000000000004,27,27701.0,33085.5,44042.0,0.515901064,0.62139409,0.8550247059999999,11,290.56111610000005,-100.10566170000001,390.6667778,8934,0.042073659000000006,0.01194353,1331.104571024393
ZCFSWYZFGJAUKK-UHFFFAOYSA-N,Cc1ccc(C)c(c1[N+]([O-])=O)[N+]([O-])=O,Train,-0.116525836,196.16299999999998,92.5,156.907,-719.8942663,-719.8998542,-0.0055878790000000005,-719.773078,-719.77888,-0.005802000000000001,-706.4377366,-706.4512443,-0.013507672,-706.288086,-706.301273,-0.013187,7.1807,8.2572,-0.2865,-0.11425,0.06607,0.12759,363.4619751,-1.4381,-1.6715200000000001,-0.7076399999999999,0.5018199999999999,-0.43446,22,16946.5,20549.5,30700.0,0.549725919,0.648731397,0.880952381,2,37.25288854,-205.83238390000002,243.08527239999998,7264,0.033444886,0.010104876,608.8254817258468
ZCJLOOJRNPHKAV-ONEGZZNKSA-N,OC(=O)/C=C/c1occc1,Test,-1.0833611509999999,138.123,140.0,95.273,-496.0283199,-496.0329893,-0.00466944,-495.94412800000003,-495.948999,-0.004871,-486.7877671,-486.79553,-0.007762925,-486.686988,-486.69432,-0.007331999999999999,3.1151,3.6639,-0.23613,-0.08192,0.0984,0.07722000000000001,320.3554382,-1.8251,-0.00035,-0.72301,0.7689199999999999,-1.8251,16,10977.5,18971.5,27541.5,0.34661352700000003,0.571428571,0.604876023,4,34.29435251,-92.21991146,126.51426399999998,3041,0.032493613,0.0068831230000000005,462.9323746565264
ZCJLOOJRNPHKAV-UHFFFAOYSA-N,OC(=O)C=Cc1occc1,Train,-1.005719859,138.123,141.0,113.223,-496.0283199,-496.0329893,-0.00466944,-495.94412800000003,-495.948999,-0.004871,-486.7877671,-486.79553,-0.007762925,-486.686988,-486.69432,-0.007331999999999999,3.1151,3.6639,-0.23613,-0.08192,0.0984,0.07722000000000001,320.3554382,-1.8251,-0.00035,-0.72301,0.7689199999999999,-1.8251,16,10955.0,18937.5,27540.0,0.345238076,0.571428571,0.603565589,4,34.29442413,-92.21988684,126.514311,3041,0.032493627000000004,0.006883121999999999,462.9323746565264
ZDASUJMDVPTNTF-UHFFFAOYSA-N,Oc1c(Br)cc(Br)c2cccnc12,Train,-0.879315266,302.953,198.0,128.071,-5619.4303469999995,-5619.433178,-0.00283096,-5619.345893,-5619.34885,-0.002957,-5556.466229,-5556.480209,-0.01398048,-5556.3674009999995,-5556.381336,-0.013935,3.5276,4.1206,-0.23114,-0.08409,0.09623,0.07222999999999999,369.9313049,-0.6879,-0.57562,-0.6879,0.53272,-1.00242,18,17132.0,18001.0,34030.0,0.407894737,0.43119266100000003,0.998685431,5,57.72323415,-51.07355785,108.796792,2637,0.033620822,0.007223823000000001,655.4236580469735
ZDZHCHYQNPQSGG-UHFFFAOYSA-N,c1ccc2c(c1)cccc2c3cccc4ccccc34,Train,-0.5686379429999999,254.331,145.5,201.02599999999998,-770.6133398,-770.6158235,-0.002483716,-770.380496,-770.382996,-0.0025,-756.2267337000001,-756.2438852000001,-0.017151487,-755.949705,-755.9669200000001,-0.017215,0.0831,0.0682,-0.22089,-0.0518,0.12852,0.06197999999999999,482.6615601,0.0,-3.4659,-0.24308000000000002,0.25203000000000003,0.0,34,25793.5,35797.5,39074.0,0.608836107,0.638209247,0.9285677940000001,15,-2.709597613,-50.49835756,47.78875994,820,-0.022112347999999997,0.001218223,1452.5089312968414
ZENGMMQJMCPHTK-UHFFFAOYSA-N,C(C=CC=Cc1ccccc1)=CC=Cc2ccccc2,Train,-2.333049073,258.363,232.0,223.822,-772.9613628999999,-772.9650312000001,-0.003668307,-772.694175,-772.697606,-0.003431,-758.4268472,-758.4457714,-0.018924167,-758.105551,-758.124449,-0.018897999999999998,0.0001,0.0001,-0.18978,-0.08451,0.09581,0.030869999999999998,577.9834595,0.0,-4.26158,-0.26614,0.24736,0.0,38,12451.5,37029.5,57709.0,0.190889371,0.358391976,0.514619883,14,46.65501144,-65.56235711,112.2173685,1715,0.023830248,0.00231205,1306.245754951226
ZIYVHBGGAOATLY-UHFFFAOYSA-N,CC(C(O)=O)C(O)=O,Train,-3.652584084,118.089,134.0,77.263,-456.9800259,-456.98614569999995,-0.006119881999999999,-456.906885,-456.913297,-0.006412,-448.46646469999996,-448.47435139999993,-0.007886701,-448.376007,-448.383569,-0.007562,2.6348,3.0645,-0.30004000000000003,-0.04247,0.13785,0.14113,277.6034546,-2.6333599999999997,0.51654,-0.71114,0.8243,-2.6333599999999997,14,14268.0,15619.0,19318.0,0.786585326,0.8191698070000001,0.926829268,3,21.68893979,-118.4322503,140.12119009999998,3430,0.040851659,0.021374483,230.7062842434894
ZKPLTLWJBLZUSM-UHFFFAOYSA-N,Cc1cc(c(C)c(c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Train,-0.984365267,241.16,141.0,145.25,-924.3902363,-924.3967792000001,-0.006542859,-924.270739,-924.277435,-0.006696,-907.1240498999999,-907.1392661,-0.015216191,-906.977083,-906.9902179999999,-0.013134999999999999,3.4124,3.9751,-0.30919,-0.14077,0.03955,0.15028,397.5045776,-2.1154900000000003,-1.29795,-0.71007,0.49905,-0.62043,24,20290.5,21759.0,34031.5,0.542600897,0.562907609,0.9733528379999999,3,156.1600294,-139.72094099999998,295.8809703,7980,0.037077816,0.009545073000000001,756.24398808819
ZPMFMUZPHAGSQR-PQJIZZRHSA-N,C1=C(C(=CC2=C1OCCC2(C(=O)C3=CC=C4C(=C3O[H])C[C@@H](O4)C(C)C)[H])OC)OC,Train,-0.407255773,398.45599999999996,131.0,349.165,-1343.479195,-1343.48621,-0.00701456,-1343.082279,-1343.090218,-0.007939,-1318.594022,-1318.614356,-0.02033361,-1318.1108140000001,-1318.134571,-0.023757,3.4165,4.1261,-0.19538,-0.0678,0.11252000000000001,0.036469999999999995,673.552124,-3.49833,-3.0760400000000003,-0.70802,0.57322,-3.49833,55,29199.0,47716.5,57912.5,0.455499518,0.617444938,0.7954325870000001,11,-92.07395025,-241.83702960000002,149.76307930000002,5298,-0.037362037,0.012765271000000002,1930.400175238718
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,Cc1ccc(cc1)[N+]([O-])=O,Train,0.91133309,137.138,53.0,125.245,-476.08965839999996,-476.09360949999996,-0.003951014,-475.992455,-475.99662699999993,-0.0041719999999999995,-467.1763181,-467.18591039999995,-0.00959224,-467.059717,-467.06729,-0.007573000000000001,5.6993,6.5102,-0.28131999999999996,-0.10257999999999999,0.07774,0.12240999999999999,311.7433777,-0.7991,-1.5309700000000002,-0.70721,0.4962,-0.3029,17,11600.5,17386.0,26759.0,0.454096615,0.628205128,0.71889397,2,41.16158399,-125.6045203,166.7661043,5499,0.030326624,0.005776723,466.9711814320376
ZPUCINDJVBIVPJ-LJISPDSOSA-N,COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3,Train,0.460548654,303.358,97.0,224.675,-1016.151717,-1016.157407,-0.00568972,-1015.840175,-1015.846375,-0.0062,-997.2939697999999,-997.3094758999999,-0.015506043,-996.9163480000001,-996.9306869999999,-0.014339,1.712,1.9762,-0.22830999999999999,-0.05773,0.12259,0.0694,536.6471558000001,-2.3664099999999997,-2.32704,-0.63964,0.85226,-2.92117,43,25545.0,33012.5,47458.0,0.471361319,0.655840165,0.709748748,9,-61.63675136,-148.3908421,86.75409076,1730,0.024646729,0.002686335,1378.108769964867
ZQAGMWKKYVHQKG-UHFFFAOYSA-N,CCCCc1c(O)cc(C)cc1O,Train,-1.026130102,180.247,112.0,190.61900000000003,-579.2825147000001,-579.2866793,-0.004164594000000001,-579.0736919999999,-579.078002,-0.0043100000000000005,-568.4790168,-568.4912918,-0.012274973,-568.2235,-568.2361440000001,-0.012643999999999999,2.56,2.8726,-0.22245,-0.01091,0.16940999999999998,0.06354,417.38906860000003,-1.43536,-2.9452,-0.71768,0.51277,-1.43536,29,18561.0,26222.0,34794.5,0.44619992,0.675796072,0.995535805,3,29.34989517,-81.21746508,110.5673602,2900,-0.028006022000000002,0.006315171,745.5365199778987
ZQBAKBUEJOMQEX-UHFFFAOYSA-N,Oc1ccccc1C(=O)Oc2ccccc2,Train,0.558928709,214.22099999999998,42.0,178.921,-727.1221457,-727.1256916,-0.00354596,-726.963087,-726.967711,-0.0046240000000000005,-713.5835235000001,-713.5968452999999,-0.013321761000000001,-713.391865,-713.405127,-0.013262000000000001,2.4323,2.8126,-0.24089000000000002,-0.06747,0.11285,0.08198,425.8527222,-1.88831,-0.9473799999999999,-0.70763,0.82285,-1.88831,26,17450.5,30227.5,34482.5,0.50166113,0.562588393,0.846115217,5,17.61518126,-90.46625949999999,108.08144080000001,2685,0.025018672999999998,0.002611773,898.6017072047347
ZRIHAIZYIMGOAB-UHFFFAOYSA-N,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,Train,-2.162492797,212.24900000000002,167.0,145.819,-725.9668123,-725.9730557999999,-0.00624348,-725.748286,-725.754401,-0.006115,-712.4189953,-712.4321459,-0.013150654,-712.148751,-712.162256,-0.013505000000000001,1.367,1.4552,-0.28183,-0.06333,0.11699000000000001,0.12292,403.791687,-1.81654,-1.21081,-0.69887,0.83301,-3.18078,31,23074.0,29059.0,30085.5,0.763589656,0.904476695,0.9310719009999999,7,3.9051315069999997,-127.271102,131.1762335,3354,0.035214309,0.016496666,772.936615913291
