StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9,principal component 10,principal component 11,principal component 12,principal component 13,principal component 14,principal component 15,principal component 16,principal component 17,principal component 18,principal component 19,principal component 20,principal component 21,principal component 22
MBPFAXVDKWKWNX-UHFFFAOYSA-N,ClCc1c(Br)cc(Br)cc1Br,Test,-0.569895461,363.274,153.5,191.743,-8444.552172,-8444.554422,-0.00225002,-8444.500861,-8444.503114,-0.0022530000000000002,-8352.751456,-8352.766901,-0.01544505,-8352.688829,-8352.703920999998,-0.015092,1.8713,2.1752,-0.27034,-0.06944,0.11087999999999999,0.11143,374.874115,0.0,-1.3296700000000001,-0.44519,0.28108,0.20611,15,19609.0,21016.0,31821.0,0.510460251,0.574766355,0.958506205,7,47.17140827,-40.58813274,87.75954102,1671,-0.024289726,0.002225677,7.3851622982342775,2.4915585058867658,12.345588695340226,3.4170915275462983,-1.6424615791953303,-0.35386510717000613,-2.844061836370185,-0.533060793549418,-0.0861279578895426,0.04278461193033433,-0.41128050022113505,-0.3705350353801529,0.5372891225581176,-0.03358497625852375,0.042789655746973826,-0.06614917968393716,0.016021977927863664,0.00023047341747637763,2.803740168796967e-11,-9.89662719271516e-14,-3.0282287220180395e-16,-4.7805024516050576e-17
MBUKWVQKGHOBTG-UHFFFAOYSA-N,[O-][N+](=O)c1cccc(c1)C(=O)N=[N+]=[N-],Test,-0.136980136,192.13400000000001,65.0,110.70200000000001,-713.7084368,-713.7134747,-0.005037954,-713.631577,-713.636771,-0.005194,-700.3596139,-700.3653368,-0.005722851,-700.26457,-700.270357,-0.005787,5.397,6.1725,-0.30508,-0.11821,0.062110000000000005,0.14617,361.1548767,-1.34759,-0.17501,-0.57902,0.65714,-0.9457,18,13638.0,21060.5,32636.0,0.316363651,0.47567567200000005,0.779823218,5,67.6952736,-129.52418290000003,197.2194565,5776,0.033648085,0.009356461,-1.9449864109832231,3.0918002813335543,0.45052302559921237,-1.5723646109372231,-0.25115035266753954,1.7480263579676487,-0.37462248718196733,-0.07433887504529994,0.45360751314392966,0.09141467620206392,0.5064286809549331,0.1586857058643256,-0.2083444334272929,-0.042738346355141045,-0.05754428176832744,-0.06731145377054369,-0.015665712328016383,5.105795140539952e-05,-6.373309673156832e-11,3.773554603724289e-14,-5.589637506183387e-16,2.291810074603799e-16
MCJGNVYPOGVAJF-UHFFFAOYSA-N,Oc1cccc2cccnc12,Test,0.185868316,145.161,75.0,110.42299999999999,-477.17580710000004,-477.1785378000001,-0.002730691,-477.067639,-477.070449,-0.00281,-468.2793129,-468.28910920000004,-0.009796299,-468.15080599999993,-468.160755,-0.009949,2.8295,3.3092,-0.22234,-0.06726,0.11306,0.06343,315.403656,-0.70917,-0.8309700000000001,-0.70917,0.5281,-1.1950100000000001,18,13412.0,16127.0,28354.5,0.402777764,0.478260866,0.874979763,4,34.84488847,-59.44170631,94.28659478,3071,0.028669525,0.0052085840000000005,-3.0433687964830236,-0.6456229639558686,0.9500614070094984,-0.1624737273381279,-1.120295535389571,-0.12494350948666216,0.7155465155433084,-1.1299934887043743,0.3172448288667071,0.3280154432817657,0.016109175110666785,0.12194553741703444,0.07612933848668343,-0.0218164466046938,-0.1238679284655072,-0.0038323221575506457,0.008227523397118049,5.6916950877679515e-05,-9.65366194089119e-12,-3.780870729139617e-14,-1.002886748816609e-16,-4.078557905940425e-17
MCRZWYDXIGCFKO-UHFFFAOYSA-N,CCCCC(C(O)=O)C(O)=O,Train,-2.618624393,160.17,103.0,136.954,-574.9253746,-574.9312788,-0.005904204000000001,-574.775125,-574.781221,-0.006096,-564.2066197,-564.2174156000001,-0.010795905,-564.018416,-564.029487,-0.011071,2.2309,2.6101,-0.29865,-0.02837,0.15195,0.13974,367.77093510000003,-2.6518900000000003,-0.8655299999999999,-0.7190300000000001,0.83739,-2.6518900000000003,23,16968.5,24652.0,29074.0,0.5155323589999999,0.713501559,0.7447793420000001,4,5.330199928,-113.2952866,118.6254865,1830,0.039787534,0.020077796999999998,-2.056100780897835,1.7268790100929239,-1.0506211687596934,1.6339901555257288,1.5106637179072684,-0.016296306146423713,-1.0305590157914364,0.27336872947476315,0.46233355321176134,0.2502335787469418,0.062280129085363865,0.09976012230154459,0.16213582305136903,0.00617713856253876,0.09755013203137741,0.02164401620099105,0.020834338289786744,0.00012908918944086744,4.825826552084014e-12,2.088705573071263e-14,-2.8965988867123123e-16,2.7402845882132024e-16
MENUYOGJCXAFFU-UHFFFAOYSA-N,N#CC(=NNc1ccccc1)C#N,Train,-0.31069947600000003,170.173,137.0,136.985,-565.5186074,-565.5246161,-0.006008653,-565.42074,-565.426738,-0.005998,-554.9795974,-554.9873146000001,-0.007717216,-554.859742,-554.867306,-0.007564,6.5116,7.5759,-0.25055,-0.1124,0.06792000000000001,0.09164,379.4158936,0.0,-0.6411899999999999,-0.32798,0.41949,-1.06378,19,12977.0,20185.0,33612.0,0.332075472,0.502857143,0.665024871,3,109.7407929,-131.5637218,241.3045147,6550,0.036840384,0.01378876,-1.446683788188015,1.3119912150322848,0.10638937164417067,-2.995722222652476,-2.124450954880453,0.33223795280954466,-0.8579077667351233,0.36835766040939055,-0.30766484799445154,0.3508147514830616,1.166153699968016,-0.2877247926581278,0.16605307317155849,-0.021080542508109368,0.04494144003305209,0.07161017983950607,0.006562716798770933,0.00011929915943169671,6.23629872330018e-11,6.129274667023147e-14,2.1127120492132792e-16,-2.00480267265901e-17
MGNCLNQXLYJVJD-UHFFFAOYSA-N,Clc1nc(Cl)nc(Cl)n1,Train,-0.044531470999999996,184.412,145.0,70.067,-1659.1622009999999,-1659.164516,-0.00231522,-1659.160337,-1659.162739,-0.002402,-1637.123616,-1637.135983,-0.01236698,-1637.118125,-1637.130535,-0.01241,0.0004,0.0005,-0.32802,-0.09838,0.08194,0.16910999999999998,299.5189514,0.0,1.22156,-0.49801999999999996,0.40719,-1.22154,9,15015.0,15322.0,23700.0,0.459183667,0.461139896,0.922479189,8,41.15227123,-26.42417201,67.57644324,798,0.034538815,0.009575288000000001,-2.682334099854255,2.0460844748675995,4.302371013140067,-0.5291592734625951,2.0630602848959745,0.027972901646365702,-0.9208786297353929,0.43225358624809634,1.3325421391102796,-1.0347729077030303,1.1291709940766963,0.18165580499365194,-0.3970410756922402,-0.040948890099755955,-0.06439453256079682,0.010154952106257317,0.029831627349676954,-0.0001827560376249045,-2.0777397165086044e-10,-3.390094531081918e-14,3.5780491400251824e-16,-3.212262701801662e-16
MGUZTXXISNAEDO-UHFFFAOYSA-N,OC(c1ccc(cc1)c2ccccc2)C(=O)c3ccc(cc3)c4ccccc4,Train,-1.622311274,364.444,168.0,326.987,-1153.313279,-1153.319272,-0.00599313,-1152.9827779999998,-1152.9886960000001,-0.005918,-1131.7944,-1131.818941,-0.02454183,-1131.400016,-1131.424654,-0.024638,4.9332,5.6629,-0.23356,-0.08678999999999999,0.09353,0.07465,658.666626,-1.3666,-3.88065,-0.7731,0.56155,-1.3666,48,33050.0,47458.0,50210.0,0.43469444399999996,0.642788671,0.670420903,9,47.70680153,-139.3322082,187.03900969999998,6264,0.026775987,0.004267231,2.9708988246380206,-1.1001627095345983,-1.3947476536275347,-0.9457866913186646,-0.5466758739033101,1.3357136475575155,0.37449589809813244,-0.3278755200349963,0.5042913907517018,-0.4804456409634648,-0.07179994574996496,0.524959036229237,0.4506734150800213,-0.020827380162943526,0.2826723450278345,-0.027333895292740475,-0.027843690778976752,-0.0002598102506010903,-1.3754294379367116e-10,-1.528117055206309e-13,7.099305700125059e-17,1.2361380730796959e-17
MGXGEFQCJBBKND-UHFFFAOYSA-N,Oc1ccc(cc1)C=C2CCCC(=Cc3ccc(O)cc3)C2=O,Train,-3.486233478,306.361,187.0,252.696,-998.6376637,-998.6453034,-0.00763975,-998.356892,-998.363669,-0.006776999999999999,-980.0290863,-980.0514283,-0.022341995,-979.6911,-979.713157,-0.022057,1.3838,1.9479,-0.21195999999999998,-0.07906,0.10126,0.05305,548.9586792,-1.9967400000000002,-2.99775,-0.7106600000000001,0.53573,-1.9967400000000002,41,28983.5,29433.5,51230.0,0.507907395,0.514952775,0.9356202490000001,9,-1.16518745,-176.63066940000002,175.465482,3941,-0.036736492999999995,0.013948536999999999,1.7307313121827208,-1.2459686286131946,-1.1831007374975515,-0.5391180986810016,0.7426717316554123,-1.128152675780869,0.49807746181697604,-0.6569915421531011,-0.6317042841385054,-0.26610731675104593,-0.4866932275964764,-0.036341228960106185,0.2682598322855809,0.3868478809251456,0.05257949834835466,0.05682928471196391,0.07798773805311304,-0.0003569319742596682,-5.8127132384183605e-11,-1.3999905540313252e-14,4.509636665684116e-16,3.317606723216714e-18
MHOOPNKRBMHHEC-HZIBQTDNSA-N,C\C=C\C1=CC(=O)[C@H](O)[C@H]1O,Train,-2.8869586089999997,154.166,134.0,112.689,-536.5173368,-536.5241302000001,-0.006793395,-536.386886,-536.393509,-0.006623,-526.5113494,-526.5221828,-0.010833411000000001,-526.349388,-526.360429,-0.011041,5.795,6.675,-0.25805,-0.09283999999999999,0.08748,0.09913999999999999,348.24847410000007,-2.1362099999999997,-0.8761899999999999,-0.77409,0.5124,-2.1362099999999997,21,14461.5,22304.0,28415.0,0.504415382,0.6601942439999999,0.706047078,4,69.79984119,-162.26829530000003,232.0681365,6273,0.035526889,0.010475841,-1.4944203504754365,2.2724632788202572,-1.3234354125402177,-0.7717279295498485,-1.3450510429738394,-0.18162817317639615,-0.11273510059119334,-0.22589721132317783,0.2568762302515901,-0.2844008327508185,-0.6575924124745837,-0.3206339990644352,0.10096587662057774,0.11149952992428645,0.061193760666003245,0.06582072370332061,-0.011326177784628895,-6.0353890859641674e-05,2.8131494718056507e-11,2.478944349883095e-15,-1.9397303804232185e-16,-2.989781411067845e-17
MJNSVQRYNOXLHZ-RTWAWAEBSA-N,COc1cc2OC[C@H]3Oc4c(CCC(C)C)c(O)ccc4C(=O)[C@H]3c2cc1OC,Train,-1.99832038,398.45599999999996,216.0,306.631,-1343.4720949999999,-1343.480118,-0.00802324,-1343.076133,-1343.084061,-0.007928,-1318.5873,-1318.608071,-0.02077137,-1318.105348,-1318.125832,-0.020484,4.013999999999999,4.7722,-0.19871,-0.06352000000000001,0.1168,0.0398,662.8379517000001,-3.4538800000000003,-3.0815,-0.69675,0.5763699999999999,-3.4538800000000003,55,35973.5,37336.5,53715.0,0.6883140409999999,0.804,0.8988948720000001,7,-37.99128181,-219.54268190000002,181.5514001,3909,-0.033389639,0.013498948,4.1563265901413615,-1.0512316462680342,-2.9351084495539106,-0.14091167811795346,-0.08607626732391492,-1.4416756497609717,-0.3154672869116167,-1.0280487488045493,0.49699707840195884,0.5956270948111109,-0.7566120545362228,0.021134954169021062,0.10839262354936076,0.08817550989650692,0.028330549769661605,-0.011280004415256626,0.010497768933057322,-0.0002878732758217408,-2.1511783933762168e-10,-7.21280656556675e-14,1.8109975818077463e-16,1.5199680909938283e-16
MJVAVZPDRWSRRC-UHFFFAOYSA-N,CC1=CC(=O)c2ccccc2C1=O,Test,0.086426364,172.183,105.0,116.165,-574.4599914,-574.4641815,-0.004190081,-574.335477,-574.339869,-0.004392,-563.7522871,-563.7643687000001,-0.012081592,-563.6002269999999,-563.612352,-0.012125,1.1749,1.3863,-0.27307,-0.12539,0.05492999999999999,0.11416,353.3766174,-1.1017299999999999,-0.99567,-0.71401,0.53057,-1.1017299999999999,21,14822.0,19280.5,32247.0,0.423236515,0.539267016,0.928571343,8,-9.059392697,-110.72253529999999,101.6631426,2171,0.029158035,0.005270520999999999,-2.29652621382269,1.0487668013577225,1.1333687334821094,-1.324202372535666,1.2470233490091578,0.33552988470310935,0.9181769349916978,-0.7271119462058072,0.18382256925469884,-0.7831359172951435,-0.08076455514849191,-0.33259047111880047,-0.026955536875695796,0.0008929695037355681,-0.12720758504503132,-0.06352648433134946,0.019644662815161248,-0.0001528695355189936,-1.4875315477204607e-11,-9.259170405078715e-14,3.1500566312624636e-16,-2.5096308898745953e-16
MNCUCCJMXIWMJJ-UHFFFAOYSA-N,N#CSC=CSC#N,Train,-0.698070007,142.205,98.0,110.537,-1059.431319,-1059.437227,-0.00590859,-1059.41359,-1059.419425,-0.005835,-1044.5443300000002,-1044.54651,-0.00218034,-1044.516062,-1044.518187,-0.002125,0.0013,0.0003,-0.2638,-0.06771,0.11260999999999999,0.10489000000000001,310.90924069999994,0.0,-0.74324,-0.40068000000000004,0.40626999999999996,0.17975,10,12033.0,20357.5,24765.5,0.35,0.495886768,0.583333333,3,147.9645941,-112.23929220000001,260.20388629999997,6783,0.03836118,0.014067851000000001,-2.5853888655391972,0.2208161942923462,2.525118704147653,-0.8144642380815128,1.0173442879339212,-0.4571328663361344,-0.737797900532255,0.44662665996989265,-2.119898338667309,-0.13160271320461214,0.5812081214407191,0.33571890124764164,0.15121127077697066,0.09777392918237174,0.12268046891065378,0.012022402883433748,0.0012436253466455336,0.00025229985322402734,-3.880284398834969e-10,5.4412200153371126e-14,4.1434236580899033e-16,-3.2150829826002575e-16
MNNLUFVMZSSCJT-UHFFFAOYSA-N,Oc1ccc(cc1)N=Nc2ccc(Cl)cc2,Train,-0.8764597120000001,232.669,162.0,163.10299999999998,-1107.6031289999999,-1107.607341,-0.00421218,-1107.460198,-1107.466764,-0.006566,-1089.919353,-1089.933303,-0.01395089,-1089.748066,-1089.761558,-0.013491999999999999,3.0099,3.4362,-0.22746,-0.09439,0.08592999999999999,0.06855,442.75595089999996,-0.70057,-1.48243,-0.70057,0.51617,-1.1134600000000001,25,11981.0,26964.0,41960.0,0.262536873,0.476628417,0.545454545,9,89.44999314,-36.19882119,125.6488143,1836,0.047144825999999994,0.022830964,-0.21903359243468362,-0.11200365710599919,0.6588050338803495,-0.9355610002489779,-0.6777697210880227,-0.490822135558547,0.7220697717600818,-0.3597091521653115,-0.2904204645083967,-0.4564257196516019,0.01662862485112573,-0.0017566276812986496,-0.027964852806943045,-0.8171435865108205,0.03695568411680303,0.04351197933347343,0.012063844366853175,0.00035583474874888627,-1.3840283897406042e-10,4.788172730013821e-14,1.6330867113559165e-16,-1.7000323586208507e-17
MQCPOLNSJCWPGT-UHFFFAOYSA-N,Oc1ccccc1Cc2ccccc2O,Train,-0.8405262840000001,200.237,113.0,164.437,-653.0803075,-653.0839915,-0.0036839620000000003,-652.900639,-652.904578,-0.003939,-640.8974023,-640.9110966,-0.013694323999999999,-640.683593,-640.69722,-0.013627,1.3276,1.601,-0.23551,-0.03229,0.14803,0.0766,401.18124389999997,-1.42895,-2.15425,-0.71448,0.5197,-1.42895,27,19170.0,28669.5,31873.0,0.557107504,0.6046368289999999,0.889475701,4,41.78300429,-67.36763542,109.15063970000001,2168,0.026149996000000002,0.004233778,-1.7141796463476282,-1.3856064908322248,0.30050865807005883,0.8117142087611494,0.3607080193224474,-0.22047033163686627,-0.01816884294963191,-0.4452604003573765,0.16752840260274768,0.21585042632519597,-0.37528664215814334,0.3537235611439392,0.1202486545635051,-0.05765143867833251,0.0015131953745305988,0.03933495752594504,0.024427033809794555,7.196107657780279e-05,1.708272071162615e-11,3.7840785521330566e-14,7.56625533938147e-17,-1.7475526000438547e-16
MRQIXHXHHPWVIL-ISLYRVAYSA-N,O=C\1C=Cc2ccccc2C1=N/Nc3ccccc3,Train,-0.7812094209999999,248.28400000000002,129.0,200.80700000000002,-801.6697545,-801.673623,-0.003868437,-801.4691849999999,-801.47292,-0.003735,-786.6965449,-786.7111649,-0.01462003,-786.458224,-786.473242,-0.015018,1.7673,2.1162,-0.21452,-0.10382000000000001,0.0765,0.05561,469.70202639999997,-0.65587,-2.06537,-0.65587,0.45178,-1.15981,31,16203.0,24148.0,47068.0,0.28115016,0.407407394,0.694892319,3,52.36021041,-62.62871945,114.98892990000002,2569,0.024540121,0.002489164,-0.4229225627691234,-1.4662821157449826,0.7867340206630422,-1.386726497649105,-0.043714265790525876,-0.14820605083277646,1.051388775388922,-1.2367274207946821,0.13564356340152392,-0.1927436239812102,0.10393762345843982,-0.020149681928737926,0.17340427979735626,0.0527232548551718,-0.01373616977406116,0.017252555535990623,0.013024526700534805,-0.0001953741896784931,4.693925834091641e-12,-7.745769002198358e-14,1.1650510477290308e-16,-3.1692589578634587e-18
MTIKNMBLKUFLKL-UHFFFAOYSA-N,OC(=O)c1ccc(Cl)cc1Nc2ccccc2,Train,-1.6157414419999998,247.68099999999998,201.0,165.13400000000001,-1166.856657,-1166.860381,-0.00372342,-1166.6955369999998,-1166.699634,-0.004097,-1148.055959,-1148.070522,-0.01456295,-1147.863152,-1147.881154,-0.018002,0.9054,0.9919,-0.21624000000000002,-0.0686,0.11172,0.05732999999999999,447.8854675,-1.38313,-1.05723,-0.72135,0.80386,-1.99248,27,21647.0,25455.0,39965.0,0.49156458700000005,0.523570784,0.81167355,4,77.07221629,-30.65317541,107.72539170000002,2302,0.023534962000000003,0.002202973,-0.23510228025849897,-0.9970786455759836,0.8319196700245922,0.38159524374159093,0.41091784543348253,-1.604745597587766,1.2809805816489939,-0.45882331194353804,0.6597296882137229,0.27520435060395554,0.2113988805523814,-0.08754879651842581,-0.10379392954456632,-0.13317349045366525,0.06822410045078466,0.09679806514555885,-0.02146817279689215,-0.00017518188996706156,3.586202223735344e-10,4.1720749383888995e-14,-5.015743480780171e-16,2.1359185799820752e-16
MUPFCCVZEUACLO-AATRIKPKSA-N,CCCC/C=C/C(N)=O,Train,-1.656785224,127.186,124.0,98.738,-404.5740507,-404.5795785,-0.0055277780000000006,-404.418827,-404.424795,-0.005968,-396.9575246,-396.9661309,-0.008606339000000001,-396.764943,-396.773738,-0.008795,3.8114,4.3743,-0.25904,-0.04027,0.14005,0.10013,360.7992859,-0.67303,-1.94918,-0.8628,0.64035,-1.53583,22,13389.0,25459.5,29043.5,0.480770569,0.48174777399999996,0.9673913829999999,3,-15.91116828,-119.01580859999999,103.1046403,2441,0.04186523,0.016435058,-2.4645540103099965,0.47582276905176485,-0.7100063978466037,0.8477448222713061,-0.8983611503937905,0.24301075492535557,0.033036640260294944,0.5075815493083088,-0.27312167905515805,-0.8702961360165353,-0.044418214912824425,-0.1899500219361931,-0.15085964821839856,-0.12266733954449302,0.09664139405498573,-0.026507571077234483,-0.0046430734074825895,8.769327944696133e-05,2.315085631546628e-11,-1.9528961545091142e-14,1.3643896392415876e-16,1.0747868457826908e-16
MUPFCCVZEUACLO-WAYWQWQTSA-N,CCCC\C=C/C(N)=O,Train,-0.06606874900000001,127.186,74.0,116.852,-404.5705077,-404.57527830000004,-0.004770572,-404.41629700000004,-404.421112,-0.004815,-396.95492010000004,-396.96269900000004,-0.007778903,-396.762266,-396.770277,-0.008011,3.1599,3.6757,-0.25675,-0.042960000000000005,0.13735999999999998,0.09784,353.79241939999997,-0.66857,-1.96442,-0.86364,0.63875,-1.53221,22,13871.5,23898.0,28403.5,0.49575361700000004,0.570856109,0.8215348809999999,2,1.4490353919999999,-100.32208829999999,101.7711237,2528,0.040257565,0.01651191,-2.7402383865118143,0.12259722876436913,-0.3206191623210849,0.9809187950116205,-0.5982637537159674,0.6220852402352642,0.14234911946023884,-0.2474809523691933,-0.1578401374326988,-0.6875792374109012,0.048552946556178526,-0.07965306526464633,0.06419508565661076,0.019164719782571372,0.02595792175920516,-0.009294602727985192,0.009452086579589472,0.00010350389669768955,2.6864881931308617e-11,3.9151838742461944e-15,2.1027130556440535e-16,-2.95189695357111e-16
MWPLVEDNUUSJAV-UHFFFAOYSA-N,c1ccc2cc3ccccc3cc2c1,Test,-1.038971067,178.233,215.0,143.737,-539.5486503999999,-539.5507397000001,-0.002089291,-539.389206,-539.391302,-0.002096,-529.4668266,-529.4802272,-0.013400595,-529.2774,-529.290658,-0.013258,0.0,0.0,-0.20222,-0.07211000000000001,0.10820999999999999,0.04331,375.44473270000003,0.0,-2.44863,-0.25074,0.24775999999999998,0.0,24,12447.5,20041.0,36267.5,0.33846153799999995,0.511627907,0.65384619,8,21.60380364,-39.75340655,61.35721019,974,-0.021284377,0.000989892,-2.2163863573726603,-3.326478025152135,2.508053968415705,-2.201552941933847,0.2289059586378924,-1.2279031424949032,0.22175714831695534,0.4783912849241064,-0.1230736444326188,1.0011567759452358,0.10027827732918565,-0.29777331374455385,0.11434205777599947,-0.010005058960243573,0.03290973872998563,0.025882939057913622,-0.0011737407882408022,-0.00017139509053437497,3.2985611928175725e-12,-9.213545338899683e-15,-5.605657566781587e-16,1.6375804909833768e-16
MWUSAETYTBNPDG-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)OC(=O)c2ccc(Cl)cc2,Train,-1.5891879930000001,295.122,185.0,178.15400000000002,-1684.4231519999998,-1684.432064,-0.00891187,-1684.283294,-1684.293941,-0.010647,-1658.9839980000002,-1659.002356,-0.01835865,-1658.8146880000002,-1658.832598,-0.01791,3.1311,3.4835,-0.27531,-0.09247000000000001,0.08785,0.1164,497.73709110000004,-1.71374,-0.47785,-0.59526,0.8241700000000001,-1.6812900000000002,27,18479.5,34580.0,44195.5,0.341636215,0.48477217,0.703909177,6,46.02146481,-122.68107909999999,168.7025439,3175,0.032740581,0.007153356,1.7633639436504747,2.589973284386161,-0.384288786429374,-0.48101410564531893,0.8232772746672165,-0.8614460216119358,-0.48467000148892114,0.6964364966276985,-1.4068348773638888,-0.41260348818662834,0.6455899618938157,0.16068587246847338,-0.26685255256833446,-0.5277856137453719,0.08239563671842326,-0.04214527371334412,-0.03472848797254972,0.0003321728628524265,7.942209427752401e-11,-9.639269001956618e-14,-2.3506467395075423e-17,-2.0693714778126513e-17
MZDYAVCNKNXCIS-ARJAWSKDSA-N,CC\C=C/C(N)=O,Train,-0.484338481,99.1326,68.5,78.021,-325.9408554,-325.94561719999996,-0.0047617679999999996,-325.838698,-325.843456,-0.004758,-319.7949095,-319.8007317,-0.00582218,-319.66682000000003,-319.67277,-0.00595,3.2460000000000004,3.7558,-0.25688,-0.04378,0.13654000000000002,0.09797,291.7427063,-0.66789,-1.0439,-0.8638100000000001,0.63874,-1.5317,16,12359.0,17924.5,22949.5,0.601823717,0.666758592,0.9318983740000001,2,6.347062816,-101.2258879,107.57295069999999,2636,0.040809162,0.016658851000000002,-3.570697147252611,0.6486182292294409,-0.09430368875170657,0.9930977627209852,-0.8550080403459027,0.22616189435061118,0.19934261228488054,-0.2722261933238293,-0.22839428058087774,-0.6103179181415912,0.04930861450461959,-0.021871360130317763,-0.03786173854647141,0.04678218968439672,-0.05402226528813557,-0.020962208859898756,0.0017991286438506031,0.00012823206346238703,3.1880054540772805e-11,1.8439874718470644e-14,4.2154452132399547e-16,3.187007101103183e-16
